snapshot_date,underlying,direction,score,reason,call_volume,put_volume,total_volume,call_share,put_share,put_call_ratio,direction_x_base,total_x_base,prior_direction,direction_share_base,reversal_bonus,history_days
2026-07-13,US.GLW,PUT,31.02,PUT 占比 55%; PUT 较基线 0.7x; 总量较基线 0.5x,10796,13275,24071,0.4485,0.5515,1.2296,0.74,0.507,CALL,0.4143,,6
2026-07-13,US.AMD,CALL,30.6,CALL 占比 56%; CALL 较基线 0.6x; 总量较基线 0.6x,69273,54811,124084,0.5583,0.4417,0.7912,0.553,0.642,CALL,0.6467,,6
2026-07-13,US.GDS,CALL,30.33,CALL 占比 65%; CALL 较基线 0.3x; 总量较基线 0.3x,554,295,849,0.6525,0.3475,0.5325,0.288,0.322,CALL,0.8366,,6
2026-07-13,US.TSLA,CALL,30.23,CALL 占比 56%; CALL 较基线 0.5x; 总量较基线 0.6x,355532,275823,631355,0.5631,0.4369,0.7758,0.522,0.588,CALL,0.645,,6
2026-07-13,US.IBIT,CALL,29.81,CALL 占比 54%; CALL 较基线 0.6x; 总量较基线 0.6x,113547,95600,209147,0.5429,0.4571,0.8419,0.599,0.551,CALL,0.5326,,6
2026-07-13,US.MSTR,CALL,27.9,CALL 占比 54%; CALL 较基线 0.5x; 总量较基线 0.4x,58393,49589,107982,0.5408,0.4592,0.8492,0.453,0.441,CALL,0.5565,,6
2026-07-13,US.CBRS,CALL,27.65,CALL 占比 58%; CALL 较基线 0.3x; 总量较基线 0.4x,6839,4933,11772,0.581,0.419,0.7213,0.268,0.377,CALL,0.7869,,6
2026-07-13,US.DELL,CALL,27.43,CALL 占比 55%; CALL 较基线 0.3x; 总量较基线 0.5x,14393,11544,25937,0.5549,0.4451,0.8021,0.305,0.465,CALL,0.8154,,6
2026-07-10,US.META,CALL,74.53,CALL 占比 88%; CALL 较基线 2.9x; 总量较基线 2.6x,395458,52922,448380,0.882,0.118,0.1338,2.936,2.627,CALL,0.7745,,6
2026-07-10,US.CRCL,CALL,63.79,CALL 占比 82%; CALL 较基线 2.6x; 总量较基线 1.7x,82039,17582,99621,0.8235,0.1765,0.2143,2.553,1.737,CALL,0.6149,,6
2026-07-10,US.SOFI,CALL,58.01,CALL 占比 85%; CALL 较基线 1.8x; 总量较基线 1.6x,356922,64091,421013,0.8478,0.1522,0.1796,1.796,1.622,CALL,0.7626,,6
2026-07-10,US.UVXY,CALL,56.18,CALL 占比 85%; CALL 较基线 1.7x; 总量较基线 1.5x,34246,6177,40423,0.8472,0.1528,0.1804,1.654,1.51,CALL,0.7669,,6
2026-07-10,US.OPEN,CALL,53.04,CALL 占比 85%; CALL 较基线 1.4x; 总量较基线 1.4x,105118,19218,124336,0.8454,0.1546,0.1828,1.375,1.37,CALL,0.8365,,6
2026-07-10,US.HOOD,CALL,51.63,CALL 占比 84%; CALL 较基线 1.3x; 总量较基线 1.3x,133567,25296,158863,0.8408,0.1592,0.1894,1.307,1.257,CALL,0.8058,,6
2026-07-10,US.FUTU,PUT,51.45,PUT 占比 85%; PUT 较基线 1.4x; 总量较基线 1.0x,882,5032,5914,0.1491,0.8509,5.7052,1.42,1.009,PUT,0.5905,,6
2026-07-10,US.NVDA,CALL,49.83,CALL 占比 78%; CALL 较基线 1.4x; 总量较基线 1.3x,1306691,364709,1671400,0.7818,0.2182,0.2791,1.376,1.258,CALL,0.7087,,6
2026-07-10,US.HPE,CALL,49.55,CALL 占比 80%; CALL 较基线 1.3x; 总量较基线 1.2x,20201,5116,25317,0.7979,0.2021,0.2533,1.331,1.164,CALL,0.6936,,6
2026-07-10,US.IREN,PUT,49.29,PUT 占比 61%; PUT 较基线 2.0x; 总量较基线 1.5x,142744,223296,366040,0.39,0.61,1.5643,1.96,1.536,CALL,0.4533,,6
2026-07-10,US.ORCL,CALL,48.43,CALL 占比 79%; CALL 较基线 1.3x; 总量较基线 1.1x,145732,38260,183992,0.7921,0.2079,0.2625,1.263,1.107,CALL,0.6743,,6
2026-07-10,US.MSFT,CALL,47.96,CALL 占比 87%; CALL 较基线 1.0x; 总量较基线 0.9x,218228,33470,251698,0.867,0.133,0.1534,0.966,0.925,CALL,0.8271,,6
2026-07-10,US.MARA,CALL,47.28,CALL 占比 79%; CALL 较基线 1.1x; 总量较基线 1.1x,124245,32448,156693,0.7929,0.2071,0.2612,1.13,1.087,CALL,0.7398,,6
2026-07-10,US.TEAM,CALL,47.24,CALL 占比 81%; CALL 较基线 1.1x; 总量较基线 1.0x,5840,1360,7200,0.8111,0.1889,0.2329,1.101,0.999,CALL,0.7496,,6
2026-07-10,US.SMCI,CALL,45.99,CALL 占比 78%; CALL 较基线 1.1x; 总量较基线 1.0x,125807,35143,160950,0.7817,0.2183,0.2793,1.109,0.975,CALL,0.7089,,6
2026-07-10,US.OKLO,CALL,45.77,CALL 占比 76%; CALL 较基线 1.2x; 总量较基线 1.0x,24162,7723,31885,0.7578,0.2422,0.3196,1.196,0.982,CALL,0.6241,,6
2026-07-10,US.BABA,CALL,44.48,CALL 占比 85%; CALL 较基线 0.8x; 总量较基线 0.7x,89263,16126,105389,0.847,0.153,0.1807,0.815,0.681,CALL,0.7118,,6
2026-07-10,US.COIN,CALL,43.26,CALL 占比 62%; CALL 较基线 1.4x; 总量较基线 1.3x,48707,30478,79185,0.6151,0.3849,0.6257,1.373,1.278,CALL,0.5516,,6
2026-07-10,US.GDS,CALL,42.76,CALL 占比 93%; CALL 较基线 0.4x; 总量较基线 0.3x,859,63,922,0.9317,0.0683,0.0733,0.444,0.322,CALL,0.7482,,6
2026-07-10,US.AMZN,CALL,42.38,CALL 占比 77%; CALL 较基线 0.8x; 总量较基线 0.8x,248191,73523,321714,0.7715,0.2285,0.2962,0.826,0.819,CALL,0.7543,,6
2026-07-10,US.BBAI,CALL,42.28,CALL 占比 89%; CALL 较基线 0.5x; 总量较基线 0.5x,13119,1688,14807,0.886,0.114,0.1287,0.494,0.48,CALL,0.8595,,6
2026-07-10,US.PLTR,CALL,41.8,CALL 占比 78%; CALL 较基线 0.8x; 总量较基线 0.7x,165597,46446,212043,0.781,0.219,0.2805,0.784,0.714,CALL,0.7052,,6
2026-07-10,US.AAPL,CALL,41.56,CALL 占比 75%; CALL 较基线 0.9x; 总量较基线 0.7x,307809,101185,408994,0.7526,0.2474,0.3287,0.876,0.741,CALL,0.6397,,6
2026-07-10,US.APLD,PUT,41.3,PUT 占比 51%; PUT 较基线 1.8x; 总量较基线 1.1x,26567,27345,53912,0.4928,0.5072,1.0293,1.835,1.054,CALL,0.3006,,6
2026-07-10,US.NOK,CALL,40.49,CALL 占比 84%; CALL 较基线 0.5x; 总量较基线 0.5x,78966,15045,94011,0.84,0.16,0.1905,0.519,0.457,CALL,0.7377,,6
2026-07-10,US.FIG,CALL,40.11,CALL 占比 71%; CALL 较基线 0.8x; 总量较基线 0.9x,23335,9414,32749,0.7125,0.2875,0.4034,0.801,0.867,CALL,0.7529,,6
2026-07-10,US.TSLA,CALL,39.59,CALL 占比 72%; CALL 较基线 0.8x; 总量较基线 0.7x,531719,205480,737199,0.7213,0.2787,0.3864,0.816,0.701,CALL,0.6228,,6
2026-07-10,US.SNOW,CALL,39.49,CALL 占比 67%; CALL 较基线 0.9x; 总量较基线 0.9x,15021,7324,22345,0.6722,0.3278,0.4876,0.896,0.905,CALL,0.6892,,6
2026-07-10,US.GOOGL,CALL,38.95,CALL 占比 71%; CALL 较基线 0.7x; 总量较基线 0.8x,101249,42349,143598,0.7051,0.2949,0.4183,0.725,0.825,CALL,0.7977,,6
2026-07-10,US.RDDT,CALL,38.79,CALL 占比 65%; CALL 较基线 0.9x; 总量较基线 1.0x,13711,7527,21238,0.6456,0.3544,0.549,0.888,0.977,CALL,0.6939,,6
